"Task_ID","Task_Name","Assignee","Status","Start_Date","Due_Date","Esfuerzo_Aproximado","Time_Estimate","Time_Logged","Año","Q ","Mes","Lists"
"865cqwbm1","SP10: HU-PO0323 Ejecución de pruebas C1","2","COMPLETADO","45120","45134","1.33","8h","8","2023","3-23","7","Sprint 10: 13/07 al 27/07"
"865cqwbm2","SP10: HU-PO0323 Ejecución de pruebas C2","2","COMPLETADO","45120","45134","1.1","3h","3","2023","3-23","7","Sprint 10: 13/07 al 27/07"
"865cqwbm3","SP10: HU-PO0323 Ejecución de pruebas C3","3","COMPLETADO","45120","45134","1.14","4h","4","2023","3-23","7","Sprint 10: 13/07 al 27/07"
"865cqwbme","SP10: HU-PO0323 Preparación de data para certificación","3","COMPLETADO","45120","45134","1.05","2h","2","2023","3-23","7","Sprint 10: 13/07 al 27/07"
"865cqwbmn","SP10: HU-PO0323 Certificación con PO","3","COMPLETADO","45120","45134","1","1h","1","2023","3-23","7","Sprint 10: 13/07 al 27/07"
"865cucqx6","PWA - E2 - HISTORIAL DE CONSULTAS - Ejecución de pruebas C4","1","COMPLETADO","45133","45139","1.48","","11","2023","3-23","7","Gestión de QA"
"865cwgrg3","ONB - DEV: Desarrollo lógica para sms 0  (Consultar día anterior)","1","COMPLETADO","45147","45148","1.12","4h","3.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgt5p","DEV - Onboarding: Desarrollo de endpoint en Api wekan para obtener data por rango de fechas para Movistar","2","COMPLETADO","45146","45146","1.1","5h","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgt7q","DEV - Onboarding: Desarrollo de endpoint en Api wekan para obtener data por rango de fechas para Digitel","1","COMPLETADO","45146","45146","1.1","5h","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgt9n","DEV - Onboarding:  Despliegue Api-wekan QA","1","COMPLETADO","45146","45146","1","2h","1","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgtb9","ONB - DEV: Pruebas y ajustes de Api-wekan","1","COMPLETADO","45147","45153","1.04","4h","1.8","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgtra","ONB - DEV:  Desarrollo de método en HolaDOC que consulte los suscriptores de digitel y movistar con fecha de 7 días hacia atrás (cantidad de días parametrizable)","1","COMPLETADO","45147","45152","1.12","3h 30m","3.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgttf","ONB - DEV: Desarrollo de método para validar la lista de suscriptores contra los pacientes registrados y obtener la diferencia","1","COMPLETADO","45147","45152","1.1","3h 30m","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgu00","ONB - DEV: Crear nueva tabla en la bd para guardar los envíos de sms de cada suscriptor","2","COMPLETADO","45148","45148","1.05","2h","2","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgu3y","ONB - DEV: Desarrollo lógica para sms 1 (cantidad de horas parametrizable)","2","COMPLETADO","45148","45153","1.05","4h","2","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgu54","ONB - DEV:  Desarrollo lógica para sms 2 (cantidad de horas parametrizable)","1","COMPLETADO","45148","45153","1.05","4h","2","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgu93","ONB - DEV:  Desarrollo lógica para sms 3","1","COMPLETADO","45148","45153","1.05","4h","2","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwguah","ONB - DEV: Creación de cron para ejecución automática","1","COMPLETADO","45149","45153","1.07","4h","2.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgubr","ONB - DEV : Creación de data  y logística para las pruebas","1","COMPLETADO","45149","45154","1.1","3h","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgufr","ONB - DEV: Despliegue a desarrollo","1","COMPLETADO","45152","45152","0.98","2h","0.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgwyp","ONB - DEV: Pruebas y ajustes desarrollo","2","COMPLETADO","45153","45156","1.35","12h","8.33","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgwzr","ONB - DEV: Despliegue a QA (Lógica envío de SMS + Registro por SMS)","1","COMPLETADO","45156","45160","1.05","2h","2","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgxfh","ONB - DEV : Desarrollo de landing - Maquetación","2","COMPLETADO","45155","45161","1.43","","10","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgxh8","ONB - DEV: Desarrollo de landing - Implementación","1","COMPLETADO","45160","45161","1.33","","8","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgxj4","ONB - DEV: Despliegue a QA de landing","1","COMPLETADO","45161","45161","0.98","","0.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgxkc","ONB - DEV: Despliegue a QA C1 - Envío de sms","1","COMPLETADO","45162","45163","0.96","","0.15","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwgxr8","ONB - DEV: Despliegue a QA de Landing C1","1","COMPLETADO","45173","45173","0.98","","0.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cwgxru","ONB - DEV: Despliegue a QA de Landing C2","1","COMPLETADO","45175","45175","0.97","","0.33","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cwz06h","ONB - DEV: Desarrollo de endpoint para registro por Landing","1","COMPLETADO","45152","45152","1.1","3h","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwz096","ONB - DEV: Despliegue a dev de endpoint para registro paciente landing","1","COMPLETADO","45152","45153","0.98","30m","0.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cwz0b6","ONB - DEV: Despliegue a QA de endpoint para registro paciente landing","2","COMPLETADO","45152","45154","0.97","30m","0.33","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cx4vc1","ONB - DEV: Creacioon de flujo de respuesta por sms en el registro de sms","2","COMPLETADO","45148","45148","1.1","3h","3","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxt8hq","ONB - DEV: Implementación del correo de bienvenida","1","COMPLETADO","45159","45160","1.31","","7.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxt8kh","ONB - DEV: Prurebas y ajustes - correo de bienvenida","2","COMPLETADO","45159","45160","1.02","","1.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxt996","ONB - DEV: Despliegue a QA - Correo de Bienvenida","2","COMPLETADO","45160","45160","1","","1","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzfxw","ONB - QA: Ejecución de pruebas C1 / Registro por SMS","1","COMPLETADO","45161","45163","1.45","10h","10.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzfyh","ONB - QA: Ejecución de pruebas C2 / Registro por SMS","1","COMPLETADO","45167","45168","1.29","3h","7","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzfzf","ONB - QA: Ejecución de pruebas C3 / Registro por SMS","1","COMPLETADO","45170","45170","1.03","1h","1.67","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg0y","ONB - QA: Certificación con PO / Registro por SMS","1","COMPLETADO","45190","45190","1.02","1h","1.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cxzg1j","ONB - QA: Analisis y diseño de casos de pruebas / Registro por SMS","1","COMPLETADO","45146","45147","1.33","8h","8","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg27","ONB - QA: Analisis y diseño de casos de pruebas / Lógica de Envío de SMS","2","COMPLETADO","45160","45160","1.43","10h","10","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg28","ONB - QA: Ejecución de pruebas C1 / Lógica de Envío de SMS","1","COMPLETADO","45161","45162","1.33","15h","8","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg29","ONB - QA: Ejecución de pruebas C2 / Lógica de Envío de SMS","1","COMPLETADO","45166","45166","1.14","8h","4","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg91","ONB - QA: Certificacin con PO / Landing + Correo de Bienvenida","1","COMPLETADO","45190","45190","1.02","1h","1.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cxzg93","ONB - QA: Ejecución de pruebas C3 / Landing","2","COMPLETADO","45180","45180","1.1","1h","3","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cxzg97","ONB - QA: Ejecución de pruebas C2 / Landing","2","COMPLETADO","45174","45177","1.31","4h","7.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cxzg9a","ONB - QA: Ejecución de pruebas C1 / Landing","2","COMPLETADO","45168","45170","1.24","8h","6","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cxzg9f","ONB - QA: Analisis y diseño de casos de pruebas / Landing + Correo de Bienvenida","1","COMPLETADO","45148","45168","1.4","8h","9.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cyrerm","ONB - DEV: Despliegue a QA C1 - Registro por sms","2","COMPLETADO","45162","45163","0.96","","0.15","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cyrev9","ONB - DEV: Despliegue a QA C2 - Registro por sms","1","COMPLETADO","45166","45166","0.97","","0.33","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865cyzw8b","PWA-E4: Maquetación - Planes","1","COMPLETADO","45155","45155","1.14","3h","4","2023","3-23","8","Gestión de Desarrollo"
"865cyzw93","PWA-E4: Implementación frontent - Planes","1","COMPLETADO","45160","45163","1.14","3h","4","2023","3-23","8","Gestión de Desarrollo"
"865cyzwae","PWA-E4: Implementación Backend - Planes","2","COMPLETADO","45155","45155","1","3h","1","2023","3-23","8","Gestión de Desarrollo"
"865cyzwcz","PWA-E4: Implementación Backend - Métodos de pago","2","COMPLETADO","45162","45166","1.08","","2.75","2023","3-23","8","Gestión de Desarrollo"
"865cyzwgq","PWA-E4: Maquetación - Métodos de pago","2","COMPLETADO","45162","45166","1.71","16h","16","2023","3-23","8","Gestión de Desarrollo"
"865cyzwhc","PWA-E4: Implementación frontend - Métodos de pago","2","COMPLETADO","45167","45168","1.33","8h","8","2023","3-23","8","Gestión de Desarrollo"
"865cyzx1d","PWA-E4: Despliegue a QA - Planes + Métodos de pago","2","COMPLETADO","45169","45169","0.98","30m","0.5","2023","3-23","8","Gestión de Desarrollo"
"865cyzz33","PWA-E4: Análisis y diseño de casos de pruebas","1","COMPLETADO","45166","45166","1.33","8h","8","2023","3-23","8","Gestión de QA"
"865cyzz44","PWA-E4: Ejecución de pruebas C1 - Flujo Pago Móvil","2","COMPLETADO","45173","45174","1.43","12h","10","2023","3-23","9","Gestión de QA"
"865cyzz4c","PWA-E4: Ejecución de pruebas C2 - Flujo Pago Móvil","2","COMPLETADO","45176","45176","1.24","6h","6","2023","3-23","9","Gestión de QA"
"865cyzz4z","PWA-E4: Ejecución de pruebas C3 - Flujo Pago Móvil","1","COMPLETADO","45182","45183","1.14","4h","4","2023","3-23","9","Gestión de QA"
"865cyzz90","PWA-E4: Ejecución de pruebas C1 - Flujo TDC","2","COMPLETADO","45174","45175","1.4","12h","9.5","2023","3-23","9","Gestión de QA"
"865cyzz9c","PWA-E4: Ejecución de pruebas C2 - Flujo TDC","2","COMPLETADO","45181","45181","1.31","6h","7.5","2023","3-23","9","Gestión de QA"
"865cyzz9r","PWA-E4: Ejecución de pruebas C3 - Flujo TDC","2","COMPLETADO","45183","45183","1.19","5h","5","2023","3-23","9","Gestión de QA"
"865cyzzbe","PWA-E4: Preparación de data para certificación - Flujo Pago Móvil + TDC","3","COMPLETADO","45184","45184","1.05","2h","2","2023","3-23","9","Gestión de QA"
"865cyzzbv","PWA-E4: Certificación con PO - Flujo TDC","3","COMPLETADO","45187","45189","1","1h","1","2023","3-23","9","Gestión de QA"
"865cyzzc2","PWA-E4: Certificación con PO - Flujo Pago Móvil","3","COMPLETADO","45187","45189","1","1h","1","2023","3-23","9","Gestión de QA"
"865cz00a9","PWA-E4: Notificación despliegue de correcciones C1 - Flujo Pago Móvil","1","COMPLETADO","45174","45175","0.96","","0.15","2023","3-23","9","Gestión de Desarrollo"
"865cz00bc","PWA-E4: Notificación despliegue de correcciones C1 - Flujo TDC","1","COMPLETADO","45176","45177","0.97","","0.33","2023","3-23","9","Gestión de Desarrollo"
"865cz00pp","PWA-E4: Notificación despliegue de correcciones C2 - Flujo Pago Móvil","3","COMPLETADO","45178","45179","0.98","","0.5","2023","3-23","9","Gestión de Desarrollo"
"865cz00qb","PWA-E4: Notificación despliegue de correcciones C2 - Flujo TDC","2","COMPLETADO","45182","45182","0.98","","0.5","2023","3-23","9","Gestión de Desarrollo"
"865cz1xz5","ONB: Automatización - envío de correo con data de usuarios","2","COMPLETADO","45162","45162","1.17","8h","4.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cz2akp","ONB - DEV: Creación de archivo con data para META","2","COMPLETADO","45161","45161","1.14","4h","4","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865cz2az0","ONB - DEV: Despliegue a QA - Automatización - envío de correo","1","COMPLETADO","45162","45162","0.96","30m","0.15","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865czfc15","ONB - QA: Ejecución de pruebas - Envío Correo - C1","1","COMPLETADO","45170","45173","1.33","8h","8","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865czfc16","ONB - QA: Ejecución de pruebas - Envío Correo - C2","3","COMPLETADO","45174","45174","1.05","2h","2","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865czfc36","ONB - QA: Notificación de despliegue correcciones C1 - Envío Correo","2","COMPLETADO","","","0.97","","0.33","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"865d07xnk","ONB - DEV: Refactorización correo","2","COMPLETADO","45168","45170","1.45","","10.5","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865d07xrk","ONB - DEV: Despliegue a QA (correo)","2","COMPLETADO","45169","45169","0.96","","0.25","2023","3-23","8","Fase 1: Onboarding HolaDOC"
"865d0yp0e","ONB - QA: Ejecución de pruebas C2 Correo de Bienvenida","2","COMPLETADO","45175","45175","1.1","","3","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay699zv","PWA - E2 - HABLA CON UN MEDICO - Ejecución de pruebas C4","2","COMPLETADO","45181","45184","1.76","","17","2023","3-23","9","Gestión de QA"
"86ay74zp1","ONB - DEV: Ajustes de correo bienvenida V.3","1","COMPLETADO","45175","45176","1","","1","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7513c","ONB - DEV: Despliegue a QA de ajuste a correo bienvenida V.3","2","COMPLETADO","45175","45176","0.96","","0.15","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay751nr","ONB - DEV: Notificación a QA de despliegue de ajuste correo bienvenida V.3","2","COMPLETADO","45175","45176","0.96","","0.15","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay75cwa","ONB - DEV: Ajuste de landing V.3","2","COMPLETADO","45176","45177","1.14","","4","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay75dpc","ONB - DEV: Despliegue a QA de ajuste de landing V.3","2","COMPLETADO","45176","45177","0.95","","0.05","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay75e1v","ONB - DEV: Notificación a QA de despliegue de landing  V.3 (incluidos los cambios en el C2)","2","COMPLETADO","45176","45177","0.95","","0.05","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7gw9w","ONB - QA: Ejecución de pruebas C1 / Ajuste mensaje + landing + correo V.3","2","COMPLETADO","45181","45181","1.24","","6","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7gwpb","ONB - QA: Ejecución de pruebas C2 / Ajuste mensaje + landing + correo V.3","1","COMPLETADO","45183","45183","1.1","","3","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7h9pr","ONB - QA: Análisis y casos de prueba  / Ajuste Mensajes (lógica) V.3","1","COMPLETADO","45181","45181","1.05","2h","2","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7hae1","ONB - QA: Ejecución de pruebas C1 / AJuste Mensajes (lógica) V.3","2","COMPLETADO","45181","45181","1.07","2h 30m","2.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7t036","ONB - QA:  Preparación de data para Certificación   / Registro por SMS","2","COMPLETADO","45187","45187","1.05","","2","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7t0qw","ONB - QA: Preparación de data para Certificación  / Landing + Correo de Bienvenida","1","COMPLETADO","45187","45187","1.05","","2","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay7w35n","TDC - CR /  Backend - /  Implementar endpoint Card Tokenization","1","COMPLETADO","45180","45180","1.1","2h","3","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w3rw","TDC - CR /  Backend - /  Implementar endpoint para pago programado inmediato","2","COMPLETADO","45180","45180","1.29","2h","7","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w46h","TDC - CR /  Backend - /  Implementar endpoint para la consulta del estado pago","1","COMPLETADO","45181","45181","1.2","2h","5.25","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w4gc","TDC - CR /  backend /  Implementar endpoint para la edición del pago","1","COMPLETADO","45181","45181","1.14","2h","4","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w4xv","TDC - CR / Backend /  Implementar endpoint para cancelar pago","2","COMPLETADO","45182","45182","1.14","2h","4","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w54p","TDC - CR /  Backend /  Implementar webhook para recibir notificación del pago","2","COMPLETADO","45182","45182","1.42","2h","9.75","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w5bh","TDC - CR /  Backend /  Realizar ajustes en las entidades para guardar nueva información","2","COMPLETADO","45183","45183","1.07","2h","2.5","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w5fm","TDC - CR /  Backend /  Manejo de código de errores y status de pago","1","COMPLETADO","45183","45183","1.07","1h","2.5","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w5q9","TDC - CR /  Backend /  Realizar flujo para notificar al usuario sobre el pago","2","COMPLETADO","45184","45187","1.29","4h","7","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay7w606","TDC . CR / Backend /  Pruebas y ajustes en Dev","2","COMPLETADO","45188","45188","1.07","4h","2.5","2023","3-23","9","Plan - Integración de TDC Con cobros recurrentes"
"86ay9egre","Gestión del pase a producción - Registro por SMS","2","COMPLETADO","45182","45187","1.26","","6.5","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ay9eh28","Gestión de pase a producción - Lógica envío de SMS + Landing + Correo + envío archivo de Meta","1","COMPLETADO","45194","45195","1.14","","4","2023","3-23","9","Fase 1: Onboarding HolaDOC"
"86ayav534","PWA - E2 - HABLA CON UN MEDICO - Ejecución de pruebas C5","1","COMPLETADO","45188","45194","1.88","","19.5","2023","3-23","9","Gestión de QA"
"86aybh0kq","Bakend: Ajuste post certificación (Manejo de acentos)","1","COMPLETADO","","","1.03","","1.67","2023","3-23","9","Fase 1: Onboarding HolaDOC"
